"","ccodeB","ccode","year","ongoing","hostlevB","hostlevA","origin1","origin2","joinanni","joinannt","joinmidi","joinmidt","midnum","revisB","revisA","revtyprB","revtypeA","fatalB","fatalA","hiactB","hiactA","settleB","fataldis","hiactdis","hostlevd","recip","numstatB","numstatA","mzcowwar","capB","milperB","milexB","energyB","irstB","upopB","tpopB","majpowB","demautB","SB","WB","capA","milperA","milexA","energyA","irstA","upopA","tpopA","majpowA","demautA","SA","WA","nationyear","numberOFcrises","largestCrisis","targetstate","initiate","revtyprA","revtypeB","settleA","initiatestate","outcome","capabilityRatio","MID","multipleOBS","cap","milper","milex","energy","irst","upop","tpop","majpow"
"5716",NA,260,1958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0369050018489361,100,1630889,202146,26270,15943,52060,0
"5717",NA,260,1959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0388129986822605,290,2653661,193038,29434,16181,52672,0
"5718",NA,260,1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0394460000097752,310,2905275,209438,34100,16306,53222,0
"5719",265,260,1961,0,4,4,1,1,0,0,0,0,2219,1,0,1,0,0,0,18,18,0,0,18,4,1,2,2,0,0.00834000017493963,100,289001,84992,3904,3491,17124,0,0.0500000007450581,1,0.5,0.0393199995160103,330,3158714,217840,33458,16433,54026,0,1,1,1,2601961,1,1,1,NA,NA,NA,NA,0,0,0.825010478496552,1,NA,0.0393199995160103,330,3158714,217840,33458,16433,54026,0
"5720",265,260,1962,1,4,4,1,1,0,0,0,0,2219,1,0,1,0,1,1,18,18,3,1,18,4,1,2,2,0,0.00871500000357628,85,780302,89168,4090,3468,17100,0,0.0500000007450581,1,0.5,0.0396270006895065,354,4310057,233106,32562,16561,54770,0,1,1,1,2601962,1,1,1,NA,NA,NA,NA,0,5,0.81972199678421,1,NA,0.0396270006895065,354,4310057,233106,32562,16561,54770,0
"5721",365,260,1963,0,4,1,1,1,0,0,0,0,2218,1,0,2,0,0,0,19,NA,3,0,19,4,0,2,1,0,0.170999005436897,3023,4.7e+07,789478,80230,58035,225060,1,NA,1,0.75,0.0390809997916222,373,4983487,247906,31596,16690,55430,0,1,1,1,2601963,2,1,1,NA,NA,NA,NA,0,5,0.186029121279716,1,1,0.0390809997916222,373,4983487,247906,31596,16690,55430,0
"5722",315,260,1963,0,4,1,1,1,0,0,0,0,2898,1,0,2,0,0,0,19,NA,3,0,19,4,0,1,1,0,0.0104120001196861,185,1266994,81272,7600,1985,13950,0,0.150000005960464,1,0.5,0.0390809997916222,373,4983487,247906,31596,16690,55430,0,1,1,1,2601963,2,0,1,NA,NA,NA,NA,0,5,0.789626836776733,1,NA,0.0390809997916222,373,4983487,247906,31596,16690,55430,0
"5723",290,260,1964,0,4,1,1,1,0,0,0,0,2902,1,0,2,0,0,0,17,NA,3,0,17,4,0,2,1,0,0.0141200004145503,272,1379700,110384,8573,6452,30886,0,0.150000005960464,1,0.5,0.0395679995417595,396,4918991,267848,37338,16820,56100,0,1,1,1,2601964,2,0,1,NA,NA,NA,NA,0,5,0.736998975276947,1,NA,0.0395679995417595,396,4918991,267848,37338,16820,56100,0
"5724",365,260,1964,0,3,1,1,1,0,0,0,0,2908,1,0,2,0,0,0,14,NA,3,0,14,3,0,1,1,0,0.167956992983818,3170,4.7e+07,836721,85038,60490,228150,1,NA,1,0.75,0.0395679995417595,396,4918991,267848,37338,16820,56100,0,1,1,1,2601964,2,1,1,NA,NA,NA,NA,0,5,0.190666183829308,1,1,0.0395679995417595,396,4918991,267848,37338,16820,56100,0
"5725",NA,260,1965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0384260006248951,410,5007541,278082,36820,16951,56840,0
"5726",NA,260,1966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0364390015602112,470,5092779,275042,35312,17083,57490,0
"5727",265,260,1967,0,4,1,1,1,0,0,0,0,2932,1,0,2,0,0,0,19,NA,3,0,19,4,0,1,1,0,0.008500000461936,197,1148398,95452,4592,3624,17080,0,0.0500000007450581,1,0.5,0.0359140001237392,490,5382947,273632,36744,17216,57700,0,1,1,1,2601967,1,1,1,NA,NA,NA,NA,0,5,0.808618903160095,1,NA,0.0359140001237392,490,5382947,273632,36744,17216,57700,0
"5728",NA,260,1968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0357460007071495,486,4828703,299882,41158,17350,58020,0
"5729",NA,260,1969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0359320007264614,495,5394248,324163,45316,17485,58710,0
"5730",NA,260,1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.035691998898983,484,6117342,348993,45040,17622,59430,0
"5731",265,260,1971,0,4,3,1,1,0,0,0,0,2944,0,0,0,0,0,0,19,8,3,0,19,4,1,1,1,0,0.00884700007736683,130,2984200,106817,5350,3877,17068,0,0.0500000007450581,1,0.5,0.0351010002195835,470,7290592,311579,40314,19856,59875,0,1,1,1,2601971,1,1,1,NA,NA,NA,NA,0,5,0.798693895339966,1,NA,0.0351010002195835,470,7290592,311579,40314,19856,59875,0
"5732",NA,260,1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0357879996299744,470,9007088,327295,43706,20070,60174,0
"5733",NA,260,1973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0372899994254112,480,11938936,352389,49521,20206,60467,0
"5734",395,260,1974,0,4,1,1,1,0,0,0,0,1481,1,0,2,0,0,0,17,NA,3,0,17,4,0,1,1,0,3.30000002577435e-05,0,0,1061,0,0,215,0,1,1,1,0.0377300009131432,490,13773862,343479,53231,20361,60741,0,1,1,1,2601974,1,1,1,NA,NA,NA,NA,0,7,0.999126136302948,1,NA,0.0377300009131432,490,13773862,343479,53231,20361,60741,0
"5735",NA,260,1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0347429998219013,500,15278218,326187,40414,20611,61032,0
"5736",NA,260,1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0345569998025894,500,15457506,349390,42415,21219,61213,0
"5737",NA,260,1977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0333039984107018,490,17304280,342435,38985,21492,61396,0
"5738",NA,260,1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0340170003473759,490,21417404,357296,41253,21609,61310,0
"5739",NA,260,1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0347510017454624,500,24776676,367521,46044,21840,61337,0
"5740",365,260,1980,0,1,3,1,1,0,0,0,0,2226,1,0,NA,NA,0,0,NA,8,NA,0,8,3,0,1,7,0,0.168298006057739,3568,2.01e+08,1507500,147941,101317,265542,1,NA,1,0.75,0.0339870005846024,500,26691972,371608,43812,22081,61561,0,1,1,1,2601980,1,1,0,1,0,2,3,1,5,0.168015420436859,1,NA,0.0339870005846024,500,26691972,371608,43812,22081,61561,0
"5741",NA,260,1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0316709987819195,493,21148592,346272,42156,22203,61663,0
"5742",NA,260,1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0301590003073215,490,22346800,338525,36348,22385,61596,0
"5743",NA,260,1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0295460000634193,496,23565184,339758,36108,22531,61383,0
"5744",NA,260,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0278420001268387,485,20125634,347417,39384,20036,61126,0
"5745",315,260,1985,0,4,1,1,1,0,0,0,0,2559,0,0,0,0,0,0,19,NA,3,0,19,4,0,2,1,0,0.0086030000820756,214,4849000,97493,15036,2917,15499,0,0.150000005960464,1,0.5,0.0271349996328354,478,16649000,350345,40500,19852,60975,0,1,1,1,2601985,1,1,1,NA,NA,NA,NA,0,5,0.759275853633881,1,NA,0.0271349996328354,478,16649000,350345,40500,19852,60975,0
"5746",315,260,1986,0,4,1,1,1,0,0,0,0,2597,1,0,2,0,0,1,19,NA,3,1,19,4,0,1,1,0,0.00851400010287762,201,4730000,97783,15112,3041,15534,0,0.150000005960464,1,0.5,0.0279750004410744,485,23110000,344584,37134,20040,61010,0,1,1,1,2601986,1,1,1,NA,NA,NA,NA,0,5,0.766669392585754,1,NA,0.0279750004410744,485,23110000,344584,37134,20040,61010,0
"5747",290,260,1987,0,4,1,1,1,0,0,0,0,2816,0,0,0,0,0,0,19,NA,3,0,19,4,0,1,1,0,0.0135399997234344,394,5900000,182960,16263,11356,37664,0,0.200000002980232,1,0.5,0.0278459992259741,495,28290000,340724,36248,20139,61094,0,1,1,1,2601987,1,1,1,NA,NA,NA,NA,0,5,0.672836244106293,1,NA,0.0278459992259741,495,28290000,340724,36248,20139,61094,0
"5748",NA,260,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0287459995597601,488,29170000,376542,41023,20238,61418,0
"5749",NA,260,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0306989997625351,494,27460000,374942,41078,NA,61990,0
"5750",NA,260,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0323779992759228,476,35610000,382751,38433,NA,63232,0
"5751",NA,265,1954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0116790002211928,106,NA,65200,2701,3774,18058,0
"5752",NA,265,1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0105269998311996,108,NA,69934,2816,3733,17844,0
"5753",NA,265,1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0103080002591014,109,NA,71418,3046,3693,17714,0
"5754",NA,265,1957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00911400001496077,113,370893,73614,3304,3648,17518,0
"5755",211,265,1958,0,3,4,1,1,0,0,0,0,2855,0,1,0,2,0,0,14,17,3,0,17,4,1,1,1,0,0.00771800009533763,106,366093,40360,6013,867,9053,0,1,1,1,0.00920599978417158,99,465300,75530,3459,3613,17354,0,0.100000001490116,1,0.5,2651958,2,0,1,NA,NA,NA,NA,0,7,0.543961226940155,1,NA,0.00920599978417158,99,465300,75530,3459,3613,17354,0
"5756",2,265,1958,0,3,4,1,1,0,0,0,0,2854,0,1,0,2,0,0,14,17,3,0,17,4,1,1,1,0,0.228385999798775,2411,45503008,1468643,77342,49733,174236,1,1,1,1,0.00920599978417158,99,465300,75530,3459,3613,17354,0,0.100000001490116,1,0.5,2651958,2,1,1,NA,NA,NA,NA,0,7,0.0387470945715904,1,1,0.00920599978417158,99,465300,75530,3459,3613,17354,0
"5757",NA,265,1959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00883200019598007,86,544498,76732,3648,3590,17298,0
"5758",NA,265,1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00834999978542328,111,286000,80732,3786,3539,17240,0
"5759",260,265,1961,0,4,4,1,1,0,0,0,0,2219,0,1,NA,NA,0,0,18,18,NA,0,18,4,1,2,2,0,0.0393199995160103,330,3158714,217840,33458,16433,54026,0,1,1,1,0.00834000017493963,100,289001,84992,3904,3491,17124,0,0.0500000007450581,1,0.5,2651961,1,1,0,1,1,0,0,1,0,0.174989506602287,1,NA,0.00834000017493963,100,289001,84992,3904,3491,17124,0
"5760",260,265,1962,1,4,4,1,1,0,0,0,0,2219,0,1,NA,NA,1,1,18,18,NA,1,18,4,1,2,2,0,0.0396270006895065,354,4310057,233106,32562,16561,54770,0,1,1,1,0.00871500000357628,85,780302,89168,4090,3468,17100,0,0.0500000007450581,1,0.5,2651962,1,1,0,0,1,0,3,1,5,0.180278018116951,1,NA,0.00871500000357628,85,780302,89168,4090,3468,17100,0
"5761",NA,265,1963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00875900033861399,116,817590,92198,4092,3420,17150,0
"5762",NA,265,1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00855499971657991,120,855508,95754,4310,3459,16990,0
"5763",NA,265,1965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00831099972128868,122,920701,94458,4366,3516,17030,0
"5764",NA,265,1966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00866399984806776,192,992002,97886,4485,3580,17070,0
"5765",260,265,1967,0,1,4,1,1,0,0,0,0,2932,0,1,NA,NA,0,0,NA,19,NA,0,19,4,0,1,1,0,0.0359140001237392,490,5382947,273632,36744,17216,57700,0,1,1,1,0.008500000461936,197,1148398,95452,4592,3624,17080,0,0.0500000007450581,1,0.5,2651967,1,1,0,1,2,0,3,1,5,0.191381096839905,1,NA,0.008500000461936,197,1148398,95452,4592,3624,17080,0
"5766",NA,265,1968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00887100026011467,196,2018373,96972,4695,3698,17080,0
"5767",385,265,1969,0,4,1,1,1,0,0,0,0,2939,0,0,0,0,0,0,17,NA,3,0,17,4,0,3,1,0,0.00186499999836087,38,349930,29532,849,710,3850,0,1,1,1,0.00869099982082844,189,2247866,102468,4824,3752,17070,0,0.0500000007450581,1,0.5,2651969,1,1,1,NA,NA,NA,NA,0,5,0.823323249816895,1,NA,0.00869099982082844,189,2247866,102468,4824,3752,17070,0
"5768",NA,265,1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00884899962693453,202,2523373,106846,5053,3817,17040,0
"5769",260,265,1971,0,3,4,1,1,0,0,0,0,2944,0,0,NA,NA,0,0,8,19,NA,0,19,4,1,1,1,0,0.0351010002195835,470,7290592,311579,40314,19856,59875,0,1,1,1,0.00884700007736683,130,2984200,106817,5350,3877,17068,0,0.0500000007450581,1,0.5,2651971,1,1,0,1,0,0,3,1,5,0.201306089758873,1,NA,0.00884700007736683,130,2984200,106817,5350,3877,17068,0
"5770",NA,265,1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00862399954348803,130,3264900,103458,5670,3916,17043,0
"5771",NA,265,1973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00848199985921383,130,3691000,106183,5892,3955,16980,0
"5772",NA,265,1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00861399993300438,150,4101400,108908,6165,3993,16925,0
"5773",NA,265,1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00858100038021803,140,4404000,110491,6480,4068,16850,0
"5774",NA,265,1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00873799994587898,160,4881100,114024,6740,4154,16786,0
"5775",NA,265,1977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0087270000949502,160,5459300,115167,6850,4217,16765,0
"5776",NA,265,1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0085869999602437,160,5992200,117196,6976,4288,16760,0
"5777",NA,265,1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00826399959623814,160,6277600,117488,7020,4302,16740,0
